Energy(keV),Counts
2.141425091092210096e+03,0.000000000000000000e+00
2.141757280374867605e+03,1.000000000000000000e+00
2.142089469657525115e+03,0.000000000000000000e+00
2.142421658940182169e+03,0.000000000000000000e+00
2.142753848222839679e+03,1.000000000000000000e+00
2.143086037505497188e+03,0.000000000000000000e+00
2.143418226788154243e+03,0.000000000000000000e+00
2.143750416070811752e+03,0.000000000000000000e+00
2.144082605353469262e+03,0.000000000000000000e+00
2.144414794636126317e+03,0.000000000000000000e+00
2.144746983918783826e+03,0.000000000000000000e+00
2.145079173201441336e+03,0.000000000000000000e+00
2.145411362484098845e+03,0.000000000000000000e+00
2.145743551766755900e+03,0.000000000000000000e+00
2.146075741049413409e+03,0.000000000000000000e+00
2.146407930332070919e+03,0.000000000000000000e+00
2.146740119614727973e+03,0.000000000000000000e+00
2.147072308897385483e+03,0.000000000000000000e+00
2.147404498180042992e+03,0.000000000000000000e+00
2.147736687462700047e+03,0.000000000000000000e+00
2.148068876745357557e+03,0.000000000000000000e+00
2.148401066028015066e+03,0.000000000000000000e+00
2.148733255310672121e+03,1.000000000000000000e+00
2.149065444593329630e+03,0.000000000000000000e+00
2.149397633875987140e+03,0.000000000000000000e+00
2.149729823158644194e+03,0.000000000000000000e+00
2.150062012441301704e+03,0.000000000000000000e+00
2.150394201723959213e+03,0.000000000000000000e+00
2.150726391006616723e+03,0.000000000000000000e+00
2.151058580289273777e+03,0.000000000000000000e+00
2.151390769571931287e+03,0.000000000000000000e+00
2.151722958854588796e+03,0.000000000000000000e+00
2.152055148137245851e+03,0.000000000000000000e+00
2.152387337419903361e+03,0.000000000000000000e+00
2.152719526702560870e+03,0.000000000000000000e+00
2.153051715985217925e+03,0.000000000000000000e+00
2.153383905267875434e+03,0.000000000000000000e+00
2.153716094550532944e+03,0.000000000000000000e+00
2.154048283833189998e+03,0.000000000000000000e+00
2.154380473115847508e+03,0.000000000000000000e+00
2.154712662398505017e+03,0.000000000000000000e+00
2.155044851681162072e+03,0.000000000000000000e+00
2.155377040963819582e+03,0.000000000000000000e+00
2.155709230246477091e+03,0.000000000000000000e+00
2.156041419529134600e+03,0.000000000000000000e+00
2.156373608811791655e+03,0.000000000000000000e+00
2.156705798094449165e+03,0.000000000000000000e+00
2.157037987377106674e+03,0.000000000000000000e+00
2.157370176659763729e+03,0.000000000000000000e+00
2.157702365942421238e+03,0.000000000000000000e+00
2.158034555225078748e+03,0.000000000000000000e+00
2.158366744507735802e+03,0.000000000000000000e+00
2.158698933790393312e+03,0.000000000000000000e+00
2.159031123073050821e+03,0.000000000000000000e+00
2.159363312355707876e+03,0.000000000000000000e+00
2.159695501638365386e+03,0.000000000000000000e+00
2.160027690921022895e+03,0.000000000000000000e+00
2.160359880203680405e+03,0.000000000000000000e+00
2.160692069486337459e+03,0.000000000000000000e+00
2.161024258768994969e+03,0.000000000000000000e+00
2.161356448051652478e+03,0.000000000000000000e+00
2.161688637334309533e+03,0.000000000000000000e+00
2.162020826616967042e+03,0.000000000000000000e+00
2.162353015899624552e+03,0.000000000000000000e+00
2.162685205182281607e+03,0.000000000000000000e+00
2.163017394464939116e+03,0.000000000000000000e+00
2.163349583747596625e+03,0.000000000000000000e+00
2.163681773030253680e+03,0.000000000000000000e+00
2.164013962312911190e+03,0.000000000000000000e+00
2.164346151595568699e+03,0.000000000000000000e+00
2.164678340878225754e+03,0.000000000000000000e+00
2.165010530160883263e+03,0.000000000000000000e+00
2.165342719443540773e+03,0.000000000000000000e+00
2.165674908726198282e+03,0.000000000000000000e+00
2.166007098008855337e+03,0.000000000000000000e+00
2.166339287291512846e+03,0.000000000000000000e+00
2.166671476574170356e+03,0.000000000000000000e+00
2.167003665856827411e+03,0.000000000000000000e+00
2.167335855139484920e+03,0.000000000000000000e+00
2.167668044422142430e+03,0.000000000000000000e+00
2.168000233704799484e+03,0.000000000000000000e+00
2.168332422987456994e+03,0.000000000000000000e+00
2.168664612270114503e+03,0.000000000000000000e+00
2.168996801552771558e+03,0.000000000000000000e+00
2.169328990835429067e+03,0.000000000000000000e+00
2.169661180118086577e+03,0.000000000000000000e+00
2.169993369400743632e+03,1.000000000000000000e+00
2.170325558683401141e+03,1.000000000000000000e+00
2.170657747966058650e+03,0.000000000000000000e+00
2.170989937248716160e+03,0.000000000000000000e+00
2.171322126531373215e+03,0.000000000000000000e+00
2.171654315814030724e+03,0.000000000000000000e+00
2.171986505096688234e+03,0.000000000000000000e+00
2.172318694379345288e+03,0.000000000000000000e+00
2.172650883662002798e+03,0.000000000000000000e+00
2.172983072944660307e+03,0.000000000000000000e+00
2.173315262227317362e+03,0.000000000000000000e+00
2.173647451509974871e+03,0.000000000000000000e+00
2.173979640792632381e+03,0.000000000000000000e+00
2.174311830075289436e+03,0.000000000000000000e+00
2.174644019357946945e+03,0.000000000000000000e+00
2.174976208640604455e+03,0.000000000000000000e+00
2.175308397923261509e+03,0.000000000000000000e+00
2.175640587205919019e+03,0.000000000000000000e+00
2.175972776488576528e+03,0.000000000000000000e+00
2.176304965771234038e+03,0.000000000000000000e+00
2.176637155053891092e+03,0.000000000000000000e+00
2.176969344336548602e+03,0.000000000000000000e+00
2.177301533619206111e+03,0.000000000000000000e+00
2.177633722901863166e+03,0.000000000000000000e+00
2.177965912184520676e+03,0.000000000000000000e+00
2.178298101467178185e+03,0.000000000000000000e+00
2.178630290749835240e+03,0.000000000000000000e+00
2.178962480032492749e+03,0.000000000000000000e+00
2.179294669315150259e+03,0.000000000000000000e+00
2.179626858597807313e+03,0.000000000000000000e+00
2.179959047880464823e+03,0.000000000000000000e+00
2.180291237163122332e+03,0.000000000000000000e+00
2.180623426445779387e+03,0.000000000000000000e+00
2.180955615728436896e+03,1.000000000000000000e+00
2.181287805011094406e+03,0.000000000000000000e+00
2.181619994293751915e+03,0.000000000000000000e+00
2.181952183576408970e+03,0.000000000000000000e+00
2.182284372859066480e+03,0.000000000000000000e+00
2.182616562141723989e+03,0.000000000000000000e+00
2.182948751424381044e+03,0.000000000000000000e+00
2.183280940707038553e+03,0.000000000000000000e+00
2.183613129989696063e+03,1.000000000000000000e+00
2.183945319272353117e+03,0.000000000000000000e+00
2.184277508555010627e+03,0.000000000000000000e+00
2.184609697837668136e+03,0.000000000000000000e+00
2.184941887120325191e+03,0.000000000000000000e+00
2.185274076402982701e+03,0.000000000000000000e+00
2.185606265685640210e+03,0.000000000000000000e+00
2.185938454968297719e+03,0.000000000000000000e+00
2.186270644250954774e+03,0.000000000000000000e+00
2.186602833533612284e+03,0.000000000000000000e+00
2.186935022816269793e+03,0.000000000000000000e+00
2.187267212098926848e+03,0.000000000000000000e+00
2.187599401381584357e+03,0.000000000000000000e+00
2.187931590664241867e+03,0.000000000000000000e+00
2.188263779946898921e+03,0.000000000000000000e+00
2.188595969229556431e+03,0.000000000000000000e+00
2.188928158512213940e+03,0.000000000000000000e+00
2.189260347794870995e+03,0.000000000000000000e+00
2.189592537077528505e+03,0.000000000000000000e+00
2.189924726360186014e+03,0.000000000000000000e+00
2.190256915642843069e+03,0.000000000000000000e+00
2.190589104925500578e+03,0.000000000000000000e+00
2.190921294208158088e+03,0.000000000000000000e+00
2.191253483490815597e+03,0.000000000000000000e+00
2.191585672773472652e+03,0.000000000000000000e+00
2.191917862056130161e+03,0.000000000000000000e+00
2.192250051338787671e+03,0.000000000000000000e+00
2.192582240621444726e+03,0.000000000000000000e+00
2.192914429904102235e+03,0.000000000000000000e+00
2.193246619186759744e+03,0.000000000000000000e+00
2.193578808469416799e+03,1.000000000000000000e+00
2.193910997752074309e+03,0.000000000000000000e+00
2.194243187034731818e+03,0.000000000000000000e+00
2.194575376317388873e+03,0.000000000000000000e+00
2.194907565600046382e+03,0.000000000000000000e+00
2.195239754882703892e+03,0.000000000000000000e+00
2.195571944165360946e+03,0.000000000000000000e+00
2.195904133448018456e+03,0.000000000000000000e+00
2.196236322730675965e+03,0.000000000000000000e+00
2.196568512013333475e+03,0.000000000000000000e+00
2.196900701295990530e+03,0.000000000000000000e+00
2.197232890578648039e+03,0.000000000000000000e+00
2.197565079861305549e+03,0.000000000000000000e+00
2.197897269143962603e+03,0.000000000000000000e+00
2.198229458426620113e+03,0.000000000000000000e+00
2.198561647709277622e+03,0.000000000000000000e+00
2.198893836991934677e+03,1.000000000000000000e+00
2.199226026274592186e+03,0.000000000000000000e+00
2.199558215557249696e+03,0.000000000000000000e+00
2.199890404839906751e+03,0.000000000000000000e+00
2.200222594122564260e+03,2.000000000000000000e+00
2.200554783405221769e+03,0.000000000000000000e+00
2.200886972687878824e+03,1.000000000000000000e+00
2.201219161970536334e+03,0.000000000000000000e+00
2.201551351253193843e+03,1.000000000000000000e+00
2.201883540535851353e+03,0.000000000000000000e+00
2.202215729818508407e+03,0.000000000000000000e+00
2.202547919101165917e+03,1.000000000000000000e+00
2.202880108383823426e+03,0.000000000000000000e+00
2.203212297666480481e+03,1.000000000000000000e+00
2.203544486949137990e+03,0.000000000000000000e+00
2.203876676231795500e+03,0.000000000000000000e+00
2.204208865514452555e+03,0.000000000000000000e+00
2.204541054797110064e+03,1.000000000000000000e+00
2.204873244079767574e+03,0.000000000000000000e+00
2.205205433362424628e+03,0.000000000000000000e+00
2.205537622645082138e+03,0.000000000000000000e+00
2.205869811927739647e+03,0.000000000000000000e+00
2.206202001210396702e+03,0.000000000000000000e+00
2.206534190493054211e+03,0.000000000000000000e+00
2.206866379775711721e+03,0.000000000000000000e+00
2.207198569058369230e+03,0.000000000000000000e+00
2.207530758341026285e+03,0.000000000000000000e+00
2.207862947623683795e+03,0.000000000000000000e+00
2.208195136906341304e+03,1.000000000000000000e+00
2.208527326188998359e+03,0.000000000000000000e+00
2.208859515471655868e+03,1.000000000000000000e+00
2.209191704754313378e+03,0.000000000000000000e+00
2.209523894036970432e+03,0.000000000000000000e+00
2.209856083319627942e+03,0.000000000000000000e+00
2.210188272602285451e+03,0.000000000000000000e+00
2.210520461884942506e+03,0.000000000000000000e+00
2.210852651167600015e+03,0.000000000000000000e+00
2.211184840450257525e+03,0.000000000000000000e+00
2.211517029732914580e+03,0.000000000000000000e+00
2.211849219015572089e+03,0.000000000000000000e+00
2.212181408298229599e+03,0.000000000000000000e+00
2.212513597580887108e+03,0.000000000000000000e+00
2.212845786863544163e+03,0.000000000000000000e+00
2.213177976146201672e+03,0.000000000000000000e+00
2.213510165428859182e+03,0.000000000000000000e+00
2.213842354711516236e+03,0.000000000000000000e+00
2.214174543994173746e+03,0.000000000000000000e+00
2.214506733276831255e+03,0.000000000000000000e+00
2.214838922559488310e+03,1.000000000000000000e+00
2.215171111842145820e+03,0.000000000000000000e+00
2.215503301124803329e+03,0.000000000000000000e+00
2.215835490407460384e+03,0.000000000000000000e+00
2.216167679690117893e+03,0.000000000000000000e+00
2.216499868972775403e+03,0.000000000000000000e+00
2.216832058255432912e+03,0.000000000000000000e+00
2.217164247538089967e+03,0.000000000000000000e+00
2.217496436820747476e+03,0.000000000000000000e+00
2.217828626103404986e+03,0.000000000000000000e+00
2.218160815386062040e+03,0.000000000000000000e+00
2.218493004668719550e+03,0.000000000000000000e+00
2.218825193951377059e+03,0.000000000000000000e+00
2.219157383234034114e+03,0.000000000000000000e+00
2.219489572516691624e+03,0.000000000000000000e+00
2.219821761799349133e+03,0.000000000000000000e+00
2.220153951082006188e+03,0.000000000000000000e+00
2.220486140364663697e+03,0.000000000000000000e+00
2.220818329647321207e+03,0.000000000000000000e+00
2.221150518929978261e+03,0.000000000000000000e+00
2.221482708212635771e+03,0.000000000000000000e+00
2.221814897495293280e+03,0.000000000000000000e+00
2.222147086777950790e+03,0.000000000000000000e+00
2.222479276060607845e+03,0.000000000000000000e+00
2.222811465343265354e+03,1.000000000000000000e+00
2.223143654625922863e+03,0.000000000000000000e+00
2.223475843908579918e+03,0.000000000000000000e+00
2.223808033191237428e+03,0.000000000000000000e+00
2.224140222473894937e+03,0.000000000000000000e+00
2.224472411756551992e+03,0.000000000000000000e+00
2.224804601039209501e+03,0.000000000000000000e+00
2.225136790321867011e+03,0.000000000000000000e+00
2.225468979604524066e+03,0.000000000000000000e+00
2.225801168887181575e+03,0.000000000000000000e+00
2.226133358169839084e+03,0.000000000000000000e+00
2.226465547452496139e+03,0.000000000000000000e+00
2.226797736735153649e+03,0.000000000000000000e+00
2.227129926017811158e+03,0.000000000000000000e+00
2.227462115300468668e+03,0.000000000000000000e+00
2.227794304583125722e+03,0.000000000000000000e+00
2.228126493865783232e+03,0.000000000000000000e+00
2.228458683148440741e+03,0.000000000000000000e+00
2.228790872431097796e+03,0.000000000000000000e+00
2.229123061713755305e+03,0.000000000000000000e+00
2.229455250996412815e+03,0.000000000000000000e+00
2.229787440279069870e+03,0.000000000000000000e+00
2.230119629561727379e+03,0.000000000000000000e+00
2.230451818844384889e+03,0.000000000000000000e+00
2.230784008127041943e+03,0.000000000000000000e+00
2.231116197409699453e+03,0.000000000000000000e+00
2.231448386692356962e+03,0.000000000000000000e+00
2.231780575975014017e+03,0.000000000000000000e+00
2.232112765257671526e+03,0.000000000000000000e+00
2.232444954540329036e+03,0.000000000000000000e+00
2.232777143822986545e+03,0.000000000000000000e+00
2.233109333105643600e+03,0.000000000000000000e+00
2.233441522388301109e+03,0.000000000000000000e+00
2.233773711670958619e+03,0.000000000000000000e+00
2.234105900953615674e+03,0.000000000000000000e+00
2.234438090236273183e+03,0.000000000000000000e+00
2.234770279518930693e+03,0.000000000000000000e+00
2.235102468801587747e+03,0.000000000000000000e+00
2.235434658084245257e+03,0.000000000000000000e+00
2.235766847366902766e+03,0.000000000000000000e+00
2.236099036649559821e+03,0.000000000000000000e+00
2.236431225932217330e+03,0.000000000000000000e+00
2.236763415214874840e+03,0.000000000000000000e+00
2.237095604497531895e+03,0.000000000000000000e+00
2.237427793780189404e+03,0.000000000000000000e+00
2.237759983062846914e+03,0.000000000000000000e+00
2.238092172345504423e+03,0.000000000000000000e+00
2.238424361628161478e+03,0.000000000000000000e+00
2.238756550910818987e+03,0.000000000000000000e+00
2.239088740193476497e+03,0.000000000000000000e+00
2.239420929476133551e+03,0.000000000000000000e+00
2.239753118758791061e+03,0.000000000000000000e+00
2.240085308041448570e+03,0.000000000000000000e+00
2.240417497324105625e+03,0.000000000000000000e+00
2.240749686606763134e+03,0.000000000000000000e+00
2.241081875889420644e+03,0.000000000000000000e+00
2.241414065172077699e+03,0.000000000000000000e+00
2.241746254454735208e+03,1.000000000000000000e+00
2.242078443737392718e+03,0.000000000000000000e+00
2.242410633020050227e+03,0.000000000000000000e+00
2.242742822302707282e+03,0.000000000000000000e+00
2.243075011585364791e+03,0.000000000000000000e+00
2.243407200868022301e+03,0.000000000000000000e+00
2.243739390150679355e+03,0.000000000000000000e+00
2.244071579433336865e+03,0.000000000000000000e+00
2.244403768715994374e+03,0.000000000000000000e+00
2.244735957998651429e+03,0.000000000000000000e+00
2.245068147281308939e+03,1.000000000000000000e+00
2.245400336563966448e+03,0.000000000000000000e+00
2.245732525846623503e+03,1.000000000000000000e+00
2.246064715129281012e+03,0.000000000000000000e+00
2.246396904411938522e+03,0.000000000000000000e+00
2.246729093694595576e+03,0.000000000000000000e+00
2.247061282977253086e+03,0.000000000000000000e+00
2.247393472259910595e+03,0.000000000000000000e+00
2.247725661542568105e+03,1.000000000000000000e+00
2.248057850825225159e+03,0.000000000000000000e+00
2.248390040107882669e+03,0.000000000000000000e+00
2.248722229390540178e+03,0.000000000000000000e+00
2.249054418673197233e+03,0.000000000000000000e+00
2.249386607955854743e+03,0.000000000000000000e+00
2.249718797238512252e+03,0.000000000000000000e+00
2.250050986521169307e+03,0.000000000000000000e+00
2.250383175803826816e+03,0.000000000000000000e+00
2.250715365086484326e+03,0.000000000000000000e+00
2.251047554369141380e+03,0.000000000000000000e+00
2.251379743651798890e+03,0.000000000000000000e+00
2.251711932934456399e+03,0.000000000000000000e+00
2.252044122217113454e+03,0.000000000000000000e+00
2.252376311499770964e+03,0.000000000000000000e+00
2.252708500782428473e+03,0.000000000000000000e+00
2.253040690065085982e+03,0.000000000000000000e+00
2.253372879347743037e+03,0.000000000000000000e+00
2.253705068630400547e+03,0.000000000000000000e+00
2.254037257913058056e+03,0.000000000000000000e+00
2.254369447195715111e+03,1.000000000000000000e+00
2.254701636478372620e+03,0.000000000000000000e+00
2.255033825761030130e+03,0.000000000000000000e+00
2.255366015043687185e+03,0.000000000000000000e+00
2.255698204326344694e+03,0.000000000000000000e+00
2.256030393609002203e+03,0.000000000000000000e+00
2.256362582891659258e+03,0.000000000000000000e+00
2.256694772174316768e+03,0.000000000000000000e+00
2.257026961456974277e+03,0.000000000000000000e+00
2.257359150739631332e+03,0.000000000000000000e+00
2.257691340022288841e+03,0.000000000000000000e+00
2.258023529304946351e+03,0.000000000000000000e+00
2.258355718587603860e+03,0.000000000000000000e+00
2.258687907870260915e+03,0.000000000000000000e+00
2.259020097152918424e+03,0.000000000000000000e+00
2.259352286435575934e+03,0.000000000000000000e+00
2.259684475718232989e+03,0.000000000000000000e+00
2.260016665000890498e+03,0.000000000000000000e+00
2.260348854283548008e+03,0.000000000000000000e+00
2.260681043566205062e+03,0.000000000000000000e+00
2.261013232848862572e+03,0.000000000000000000e+00
2.261345422131520081e+03,0.000000000000000000e+00
2.261677611414177136e+03,0.000000000000000000e+00
2.262009800696834645e+03,0.000000000000000000e+00
2.262341989979492155e+03,1.000000000000000000e+00
2.262674179262149210e+03,1.000000000000000000e+00
2.263006368544806719e+03,0.000000000000000000e+00
2.263338557827464228e+03,0.000000000000000000e+00
2.263670747110121738e+03,0.000000000000000000e+00
2.264002936392778793e+03,0.000000000000000000e+00
2.264335125675436302e+03,0.000000000000000000e+00
2.264667314958093812e+03,0.000000000000000000e+00
2.264999504240750866e+03,0.000000000000000000e+00
2.265331693523408376e+03,0.000000000000000000e+00
2.265663882806065885e+03,0.000000000000000000e+00
2.265996072088722940e+03,0.000000000000000000e+00
2.266328261371380449e+03,0.000000000000000000e+00
2.266660450654037959e+03,0.000000000000000000e+00
2.266992639936695014e+03,0.000000000000000000e+00
2.267324829219352523e+03,0.000000000000000000e+00
2.267657018502010033e+03,0.000000000000000000e+00
2.267989207784667087e+03,0.000000000000000000e+00
2.268321397067324597e+03,0.000000000000000000e+00
2.268653586349982106e+03,0.000000000000000000e+00
2.268985775632639616e+03,0.000000000000000000e+00
2.269317964915296670e+03,0.000000000000000000e+00
2.269650154197954180e+03,0.000000000000000000e+00
2.269982343480611689e+03,1.000000000000000000e+00
2.270314532763268744e+03,0.000000000000000000e+00
2.270646722045926253e+03,0.000000000000000000e+00
2.270978911328583763e+03,0.000000000000000000e+00
2.271311100611240818e+03,0.000000000000000000e+00
2.271643289893898327e+03,0.000000000000000000e+00
2.271975479176555837e+03,0.000000000000000000e+00
2.272307668459212891e+03,0.000000000000000000e+00
2.272639857741870401e+03,0.000000000000000000e+00
2.272972047024527910e+03,0.000000000000000000e+00
2.273304236307185420e+03,0.000000000000000000e+00
2.273636425589842474e+03,0.000000000000000000e+00
2.273968614872499984e+03,0.000000000000000000e+00
2.274300804155157493e+03,0.000000000000000000e+00
2.274632993437814548e+03,0.000000000000000000e+00
2.274965182720472058e+03,0.000000000000000000e+00
2.275297372003129567e+03,0.000000000000000000e+00
2.275629561285786622e+03,0.000000000000000000e+00
2.275961750568444131e+03,0.000000000000000000e+00
2.276293939851101641e+03,0.000000000000000000e+00
2.276626129133758695e+03,0.000000000000000000e+00
2.276958318416416205e+03,0.000000000000000000e+00
2.277290507699073714e+03,0.000000000000000000e+00
2.277622696981730769e+03,1.000000000000000000e+00
2.277954886264388279e+03,0.000000000000000000e+00
2.278287075547045788e+03,0.000000000000000000e+00
2.278619264829703297e+03,0.000000000000000000e+00
2.278951454112360352e+03,0.000000000000000000e+00
2.279283643395017862e+03,0.000000000000000000e+00
2.279615832677675371e+03,0.000000000000000000e+00
2.279948021960332426e+03,0.000000000000000000e+00
2.280280211242989935e+03,0.000000000000000000e+00
2.280612400525647445e+03,0.000000000000000000e+00
2.280944589808304499e+03,0.000000000000000000e+00
2.281276779090962009e+03,0.000000000000000000e+00
2.281608968373619518e+03,0.000000000000000000e+00
2.281941157656276573e+03,0.000000000000000000e+00
2.282273346938934083e+03,1.000000000000000000e+00
2.282605536221591592e+03,0.000000000000000000e+00
2.282937725504248647e+03,0.000000000000000000e+00
2.283269914786906156e+03,0.000000000000000000e+00
2.283602104069563666e+03,0.000000000000000000e+00
2.283934293352221175e+03,0.000000000000000000e+00
2.284266482634878230e+03,1.000000000000000000e+00
2.284598671917535739e+03,0.000000000000000000e+00
2.284930861200193249e+03,1.000000000000000000e+00
2.285263050482850304e+03,0.000000000000000000e+00
2.285595239765507813e+03,0.000000000000000000e+00
2.285927429048165322e+03,0.000000000000000000e+00
2.286259618330822377e+03,0.000000000000000000e+00
2.286591807613479887e+03,0.000000000000000000e+00
2.286923996896137396e+03,0.000000000000000000e+00
2.287256186178794451e+03,0.000000000000000000e+00
2.287588375461451960e+03,0.000000000000000000e+00
2.287920564744109470e+03,0.000000000000000000e+00
2.288252754026766524e+03,0.000000000000000000e+00
2.288584943309424034e+03,0.000000000000000000e+00
2.288917132592081543e+03,1.000000000000000000e+00
2.289249321874739053e+03,0.000000000000000000e+00
2.289581511157396108e+03,2.000000000000000000e+00
2.289913700440053617e+03,1.000000000000000000e+00
2.290245889722711127e+03,0.000000000000000000e+00
2.290578079005368181e+03,0.000000000000000000e+00
2.290910268288025691e+03,0.000000000000000000e+00
2.291242457570683200e+03,0.000000000000000000e+00
2.291574646853340255e+03,0.000000000000000000e+00
2.291906836135997764e+03,0.000000000000000000e+00
2.292239025418655274e+03,0.000000000000000000e+00
2.292571214701312329e+03,1.000000000000000000e+00
2.292903403983969838e+03,0.000000000000000000e+00
2.293235593266627347e+03,0.000000000000000000e+00
2.293567782549284402e+03,0.000000000000000000e+00
2.293899971831941912e+03,0.000000000000000000e+00
2.294232161114599421e+03,0.000000000000000000e+00
2.294564350397256931e+03,0.000000000000000000e+00
2.294896539679913985e+03,0.000000000000000000e+00
2.295228728962571495e+03,0.000000000000000000e+00
2.295560918245229004e+03,0.000000000000000000e+00
2.295893107527886059e+03,0.000000000000000000e+00
2.296225296810543568e+03,0.000000000000000000e+00
2.296557486093201078e+03,0.000000000000000000e+00
2.296889675375858133e+03,1.000000000000000000e+00
2.297221864658515642e+03,1.000000000000000000e+00
2.297554053941173152e+03,1.000000000000000000e+00
2.297886243223830206e+03,0.000000000000000000e+00
2.298218432506487716e+03,0.000000000000000000e+00
2.298550621789145225e+03,0.000000000000000000e+00
2.298882811071802735e+03,0.000000000000000000e+00
2.299215000354459789e+03,0.000000000000000000e+00
2.299547189637117299e+03,1.000000000000000000e+00
2.299879378919774808e+03,0.000000000000000000e+00
2.300211568202431863e+03,0.000000000000000000e+00
2.300543757485089372e+03,0.000000000000000000e+00
2.300875946767746882e+03,0.000000000000000000e+00
2.301208136050403937e+03,0.000000000000000000e+00
2.301540325333061446e+03,0.000000000000000000e+00
2.301872514615718956e+03,0.000000000000000000e+00
2.302204703898376010e+03,0.000000000000000000e+00
2.302536893181033520e+03,0.000000000000000000e+00
2.302869082463691029e+03,1.000000000000000000e+00
2.303201271746348084e+03,1.000000000000000000e+00
2.303533461029005593e+03,0.000000000000000000e+00
2.303865650311663103e+03,0.000000000000000000e+00
2.304197839594320612e+03,0.000000000000000000e+00
2.304530028876977667e+03,0.000000000000000000e+00
2.304862218159635177e+03,0.000000000000000000e+00
2.305194407442292686e+03,0.000000000000000000e+00
2.305526596724949741e+03,0.000000000000000000e+00
2.305858786007607250e+03,0.000000000000000000e+00
2.306190975290264760e+03,0.000000000000000000e+00
2.306523164572921814e+03,0.000000000000000000e+00
2.306855353855579324e+03,0.000000000000000000e+00
2.307187543138236833e+03,0.000000000000000000e+00
2.307519732420893888e+03,0.000000000000000000e+00
2.307851921703551398e+03,0.000000000000000000e+00
2.308184110986208907e+03,0.000000000000000000e+00
2.308516300268865962e+03,1.000000000000000000e+00
2.308848489551523471e+03,0.000000000000000000e+00
2.309180678834180981e+03,0.000000000000000000e+00
2.309512868116838490e+03,0.000000000000000000e+00
2.309845057399495545e+03,0.000000000000000000e+00
2.310177246682153054e+03,0.000000000000000000e+00
2.310509435964810564e+03,0.000000000000000000e+00
2.310841625247467618e+03,1.000000000000000000e+00
2.311173814530125128e+03,0.000000000000000000e+00
2.311506003812782637e+03,0.000000000000000000e+00
2.311838193095439692e+03,0.000000000000000000e+00
2.312170382378097202e+03,0.000000000000000000e+00
2.312502571660754711e+03,0.000000000000000000e+00
2.312834760943411766e+03,0.000000000000000000e+00
2.313166950226069275e+03,0.000000000000000000e+00
2.313499139508726785e+03,0.000000000000000000e+00
2.313831328791383839e+03,0.000000000000000000e+00
2.314163518074041349e+03,0.000000000000000000e+00
2.314495707356698858e+03,0.000000000000000000e+00
2.314827896639356368e+03,0.000000000000000000e+00
2.315160085922013423e+03,0.000000000000000000e+00
2.315492275204670932e+03,0.000000000000000000e+00
2.315824464487328441e+03,0.000000000000000000e+00
2.316156653769985496e+03,0.000000000000000000e+00
2.316488843052643006e+03,0.000000000000000000e+00
2.316821032335300515e+03,0.000000000000000000e+00
2.317153221617957570e+03,0.000000000000000000e+00
2.317485410900615079e+03,0.000000000000000000e+00
2.317817600183272589e+03,0.000000000000000000e+00
2.318149789465929643e+03,0.000000000000000000e+00
2.318481978748587153e+03,0.000000000000000000e+00
2.318814168031244662e+03,0.000000000000000000e+00
2.319146357313901717e+03,0.000000000000000000e+00
2.319478546596559227e+03,0.000000000000000000e+00
2.319810735879216736e+03,0.000000000000000000e+00
2.320142925161874246e+03,1.000000000000000000e+00
2.320475114444531300e+03,0.000000000000000000e+00
2.320807303727188810e+03,0.000000000000000000e+00
2.321139493009846319e+03,1.000000000000000000e+00
2.321471682292503374e+03,1.000000000000000000e+00
2.321803871575160883e+03,0.000000000000000000e+00
2.322136060857818393e+03,0.000000000000000000e+00
2.322468250140475448e+03,0.000000000000000000e+00
2.322800439423132957e+03,0.000000000000000000e+00
2.323132628705790466e+03,0.000000000000000000e+00
2.323464817988447521e+03,0.000000000000000000e+00
2.323797007271105031e+03,0.000000000000000000e+00
2.324129196553762540e+03,0.000000000000000000e+00
2.324461385836419595e+03,0.000000000000000000e+00
2.324793575119077104e+03,0.000000000000000000e+00
2.325125764401734614e+03,0.000000000000000000e+00
2.325457953684392123e+03,0.000000000000000000e+00
2.325790142967049178e+03,0.000000000000000000e+00
2.326122332249706687e+03,0.000000000000000000e+00
2.326454521532364197e+03,0.000000000000000000e+00
2.326786710815021252e+03,0.000000000000000000e+00
2.327118900097678761e+03,0.000000000000000000e+00
2.327451089380336271e+03,0.000000000000000000e+00
2.327783278662993325e+03,0.000000000000000000e+00
2.328115467945650835e+03,0.000000000000000000e+00
2.328447657228308344e+03,0.000000000000000000e+00
2.328779846510965399e+03,1.000000000000000000e+00
2.329112035793622908e+03,0.000000000000000000e+00
2.329444225076280418e+03,0.000000000000000000e+00
2.329776414358937927e+03,0.000000000000000000e+00
2.330108603641594982e+03,0.000000000000000000e+00
2.330440792924252492e+03,0.000000000000000000e+00
2.330772982206910001e+03,0.000000000000000000e+00
2.331105171489567056e+03,1.000000000000000000e+00
2.331437360772224565e+03,0.000000000000000000e+00
2.331769550054882075e+03,0.000000000000000000e+00
2.332101739337539129e+03,0.000000000000000000e+00
2.332433928620196639e+03,0.000000000000000000e+00
2.332766117902854148e+03,0.000000000000000000e+00
2.333098307185511203e+03,0.000000000000000000e+00
2.333430496468168712e+03,0.000000000000000000e+00
2.333762685750826222e+03,0.000000000000000000e+00
2.334094875033483277e+03,0.000000000000000000e+00
2.334427064316140786e+03,1.000000000000000000e+00
